folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Anthropometry,bcmperwt,Cell mass as a percentage of total body weight,,numeric,percent,,,,,
Anthropometry,bcmwt,Weight of body cells,,numeric,kilograms,,,,,
Anthropometry,bicep1,Bicep skinfold 1,,numeric,millimeters,,,,,
Anthropometry,bicep2,Bicep skinfold 2,,numeric,millimeters,,,,,
Anthropometry,bmige30,BMI greater than 30,,choices,,noyes01,,,,
Anthropometry,bmiround,BMI (rounded to 3 decimal places),,numeric,kilograms per meter squared,,,,,
Anthropometry,calf1,Calf skinfold 1,,numeric,millimeters,,,,,
Anthropometry,calf2,Calf skinfold 2,,numeric,millimeters,,,,,
Anthropometry,calfc1,Calf circumference 1,,numeric,centimeters,,,,,
Anthropometry,calfc2,Calf circumference 2,,numeric,centimeters,,,,,
Anthropometry,ecmperwt,Percentage of body weight due to extracellular mass,,numeric,percent,,,,,
Anthropometry,ecmwt,Weight of extracellular mass,,numeric,kilograms,,,,,
Anthropometry,ecwliters,Volume of extracellular water,,numeric,liters,,,,,
Anthropometry,ecwperwt,Percentage of body water attributed to extracellular water,,numeric,percent,,,,,
Anthropometry,fatperwt,Percentage of body weight due to body fat,,numeric,percent,,,,,
Anthropometry,fatwt,Weight of body fat,,numeric,kilograms,,,,,
Anthropometry,ffmperwt,Percentage of body weight due to fat-free mass,,numeric,percent,,,,,
Anthropometry,ffmwt,Weight of fat free mass,,numeric,kilograms,,,,,
Anthropometry,hipc1,Hip circumference 1,,numeric,centimeters,,,,,
Anthropometry,hipc2,Hip circumference 2,,numeric,centimeters,,,,,
Anthropometry,hipcm,Mean hip circumference,,numeric,centimeters,,,,,
Anthropometry,icwliters,Volume of intracellular water,,numeric,liters,,,,,
Anthropometry,icwperwt,Percentage of body water due to intracellular water,,numeric,percent,,,,,
Anthropometry,lnbmi,Log(BMI),,numeric,,,cfs_lab_adult_child_questionnaire,,,
Anthropometry,mchest1,Chest (male only) 1,,numeric,millimeters,,,,,
Anthropometry,mchest2,Chest (male only) 2,,numeric,millimeters,,,,,
Anthropometry,midaxil1,Midaxillary 1,,numeric,millimeters,,,,,
Anthropometry,midaxil2,Midaxillary 1,,numeric,millimeters,,,,,
Anthropometry,neckc1,Neck circumference 1,,numeric,centimeters,,,,,
Anthropometry,neckc2,Neck circumference 2,,numeric,centimeters,,,,,
Anthropometry,neckcm,Mean neck circumference,,numeric,centimeters,,,,,
Anthropometry,obese,Obese (BMI greater than 30),,choices,,noyes01,cfs_lab_adult_child_questionnaire,,,
Anthropometry,reactance,Bioimpedance analysis reactance,,numeric,ohms,,,,,
Anthropometry,resistance,Bioimpedance analysis resistance,,numeric,ohms,,,,,
Anthropometry,subscap1,Subscapular skinfold 1,,numeric,millimeters,,,,,
Anthropometry,subscap2,Subscapular skinfold 2,,numeric,millimeters,,,,,
Anthropometry,suprail1,Suprailiac skinfold 1,,numeric,millimeters,,,,,
Anthropometry,suprail2,Suprailiac skinfold 2,,numeric,millimeters,,,,,
Anthropometry,tbwliters,Total volume of body water,,numeric,liters,,,,,
Anthropometry,tbwperwt,Total percentage of body weight due to water,,numeric,percent,,,,,
Anthropometry,thigh1,Thigh skinfold 1,,numeric,millimeters,,,,,
Anthropometry,thigh2,Thigh skinfold 2,,numeric,millimeters,,,,,
Anthropometry,thighc1,Thigh circumference 1,,numeric,centimeters,,,,,
Anthropometry,thighc2,Thigh circumference 2,,numeric,centimeters,,,,,
Anthropometry,tricep1,Tricep skinfold 1,,numeric,millimeters,,,,,
Anthropometry,tricep2,Tricep skinfold 2,,numeric,millimeters,,,,,
Anthropometry,uparm1,Mid upper arm circumference 1,,numeric,centimeters,,,,,
Anthropometry,uparm2,Mid upper arm circumference 2,,numeric,centimeters,,,,,
Anthropometry,waistc1,Waist circumference 1,,numeric,centimeters,,,,,
Anthropometry,waistc2,Waist circumference 2,,numeric,centimeters,,,,,
Anthropometry,waistcm,Mean waist circumference,,numeric,centimeters,,,,,
Anthropometry,wrist1,Wrist circumference 1,,numeric,centimeters,,,,,
Anthropometry,wrist2,Wrist circumference 2,,numeric,centimeters,,,,,
Clinical Data/Body Composition,biar1,BIA Total body resistance 1 R,,numeric,ohms,,,,,
Clinical Data/Body Composition,biar2,BIA Total body resistance 2 R,,numeric,ohms,,,,,
Clinical Data/Body Composition,biaxc1,BIA Total body reactant 1 Xc,,numeric,ohms,,,,,
Clinical Data/Body Composition,biaxc2,BIA Total body reactant 1 Xc,,numeric,ohms,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,atriaenl,Atrial enlargement,,choices,,atrialenl,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avcondis,Atrioventricular conduction disturbance,,choices,,avblock,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfpa,aVF Lead: Minimum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfppa,aVF Lead: Maximum P wave amplitude,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfqa,aVF Lead: Absolute amplitude of the Q-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfqd,aVF Lead: Duration of the Q-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfra,aVF Lead: Absolute amplitude of the R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfrd,aVF Lead: Duration of the R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfrpa,aVF Lead: Amplitude of the secondary R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfrpd,aVF lead: Duration of the secondary R wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfsa,aVF Lead: Absolute amplitude of the S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfsd,aVF Lead: Duration of the S-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfspa,aVF Lead: Amplitude of the secondary S wave,,numeric,,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfste,aVF Lead: Amplitude of the S-T wave at the endpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfstj,aVF Lead: Amplitude of the S-T wave at the J-point,,numeric,,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfstm,aVF Lead: Amplitude of the S-T wave at the midpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avfta,aVF Lead: Minimum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avftpa,aVF Lead: Maximum amplitude of the T wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlpa,aVL Lead: Minimum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlppa,aVL Lead: Maximum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlqa,aVL Lead: Absolute amplitude of the Q-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlqd,aVL Lead: Duration of the Q-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlra,aVL Lead: Absolute amplitude of the R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlrd,aVL Lead: Duration of the R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlrpa,aVL Lead: Amplitude of the secondary R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlrpd,aVL Lead: Duration of the secondary R wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlsa,aVL Lead: Absolute amplitude of the S wave (Left arm),,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlsd,aVL Lead: Duration of the S wave (Left arm),,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlspa,aVL Lead: Amplitude of the secondary S wave (Left Arm),,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlste,aVL Lead: Amplitude of the S-T wave at the end point of the S wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlstj,aVL Lead: Amplitude of the S-T wave at the J-point,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlstm,aVL Lead: Amplitude of the S-T wave at the midpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avlta,aVL Lead: Minimum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,avltpa,aVL Lead: Maximum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,earlyrep,Early repolarization,,choices,,earlyrepo,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ecgcomm1,Comments 1,,text,,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ecgcomm2,Comments 2,,text,,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ecgcomm3,Comments 3,,text,,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ecgcomm4,Comments 4,,text,,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ectopy,Ectopy,,choices,,ectopy,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,hupertr,Hypertrophy,,choices,,hypertrophy,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiipa,Lead III: Minimum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiippa,Lead III: Maximum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiiqa,Lead III: Absolute amplitude of the Q-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiiqd,Lead III: Duration of the Q-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiira,Lead III: Absolute amplitude of the R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiird,Lead III: Duration of the R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiirpa,Lead III: Amplitude of the secondary R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiirpd,Lead III: Duration of the secondary R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiisa,Lead III: Absolute amplitude of the S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiisd,Lead III: Duration of the S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiispa,Lead III: Amplitude of the secondary S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiiste,Lead III: Amplitude of the S-T wave at the endpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiistj,Lead III: Amplitude of the S-T wave at the J-point,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiistm,Lead III: Amplitude of the S-T wave at the midpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiita,Lead III: Minimum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiitpa,Lead III: Maximum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iipa,Lead II: Minimum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iippa,Lead II: Maximum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiqa,Lead II: Absolute amplitude of the Q-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiqd,Lead II: Duration of the Q-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iira,Lead II: Absolute amplitude of the R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iird,Lead II: Duration of the R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iirpa,Lead II: Amplitude of the secondary R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iirpd,Lead II: Duration of the secondary R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iisa,Lead II: Absolute amplitude of the S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iisd,Lead II: Duration of the S-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iispa,Lead II: Amplitude of the secondary S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iiste,Lead II: Amplitude of the S-T wave at the endpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iistj,Lead II: Amplitude of the S-T wave at the J-point,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iistm,Lead II: Amplitude of the S-T wave at the midpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iita,Lead II: Minimum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iitpa,Lead II: Maximum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,infarct,Infarct,,choices,,infarct,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ipa,Lead I: Minimum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ippa,Lead I: Maximum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iqa,Lead I: Absolute amplitude of the Q-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iqd,Lead I: Duration of the Q-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ira,Lead I: Absolute amplitude of the R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ird,Lead I: Duration of the R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,irpa,Lead I: Amplitude of the secondary R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,irpd,Lead I: Duration of the secondary R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,isa,Lead I: Absolute amplitude of the S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ischemia,Ischemia pattern,,choices,,ischemiapatterns,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,isd,Lead I: Duration of the S-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ispa,Lead I: Amplitude of the secondary S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,iste,Lead I: Amplitude of the S-T wave at the endpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,istj,Lead I: Amplitude of the S-T wave at the J-point,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,istm,Lead I: Amplitude of the S-T wave at the midpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,ita,Lead I: Minimum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,itpa,Lead I: Maximum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,oldinfar,Old infarct,,choices,,oldinfarct,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,printerv,PR interval,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,prtaxes1,P-R-T axis 1,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,prtaxes2,P-R-T axis 2,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,prtaxes3,P-R-T axis 3,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,qrsblok,QRS conduction block,,choices,,qrsblock,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,qrsduran,QRS duration,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,qt,Q-T interval,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,qtc,Q-Tc interval,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,rhythm,Rhythm,,choices,,rhythm,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,stsegabn,ST segment abnormality,,choices,,stsegabn,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,sugische,Suggesting ischemia,,choices,,ischemia,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1pa,V1: Minimum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1ppa,V1: Maximum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1qa,V1: Absolute amplitude of the Q-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1qd,V1: Duration of the Q-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1ra,V1: Absolute amplitude of the R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1rd,V1: Duration of the R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1rpa,V1: Amplitude of the secondary R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1rpd,V1: Duration of the secondary R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1sa,V1: Absolute amplitude of the S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1sd,V1: Duration of the S-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1spa,V1: Amplitude of the secondary S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1ste,V1: Amplitude of the S-T wave at the endpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1stj,V1: Amplitude of the S-T wave at the J-point,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1stm,V1: Amplitude of the S-T wave at the midpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1ta,V1: Minimum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v1tpa,V1: Maximum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2pa,V2: Minimum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2ppa,V2: Maximum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2qa,V2: Absolute amplitude of the Q-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2qd,V2: Duration of the Q-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2ra,V2: Absolute amplitude of the R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2rd,V2: Duration of the R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2rpa,V2: Amplitude of the secondary R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2rpd,V2: Duration of the secondary R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2sa,V2: Absolute amplitude of the S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2sd,V2: Duration of the S-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2spa,V2: Amplitude of the secondary S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2ste,V2: Amplitude of the S-T wave at the endpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2stj,V2: Amplitude of the S-T wave at the J-point,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2stm,V2: Amplitude of the S-T wave at the midpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2ta,V2: Minimum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v2tpa,V2: Maximum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3pa,V3: Minimum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3ppa,V3: Maximum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3qa,V3: Absolute amplitude of the Q-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3qd,V3: Duration of the Q-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3ra,V3: Absolute amplitude of the R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3rd,V3: Duration of the R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3rpa,V3: Amplitude of the secondary R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3rpd,V3: Duration of the secondary R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3sa,V3: Absolute amplitude of the S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3sd,V3: Duration of the S-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3spa,V3: Amplitude of the secondary S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3ste,V3: Amplitude of the S-T wave at the endpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3stj,V3: Amplitude of the S-T wave at the J-point,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3stm,V3: Amplitude of the S-T wave at the midpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3ta,V3: Minimum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v3tpa,V3: Maximum amplitude of the T-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4pa,V4: Minimum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4ppa,V4: Maximum amplitude of the P-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4qa,V4: Absolute amplitude of the Q-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4qd,V4: Duration of the Q-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4ra,V4: Absolute amplitude of the R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4rd,V4: Duration of the R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4rpa,V4: Amplitude of the secondary R-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4rpd,V4: Duration of the secondary R-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4sa,V4: Absolute amplitude of the S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4sd,V4: Duration of the S-wave,,numeric,milliseconds,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4spa,V4: Amplitude of the secondary S-wave,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4ste,V4: Amplitude of the S-T wave at the endpoint,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4stj,V4: Amplitude of the S-T wave at the J-point,,numeric,millimeters,,,,,
Clinical Data/Diagnostic Studies/Electrocardiogram,v4stm,V4: Amplitude of the S-T wave at the midpoint,,numeric,millimeters,,,,,
